image_path,folder,filename,top_race_7,top_race_4,top_gender,top_age,race7_confidence,race4_confidence,gender_confidence,age_confidence,race7_White,race7_Black,race7_Latino_Hispanic,race7_East_Asian,race7_Southeast_Asian,race7_Indian,race7_Middle_Eastern,race4_White,race4_Black,race4_Asian,race4_Indian,AU01_pred,AU02_pred,AU04_pred,AU05_pred,AU06_pred,AU09_pred,AU12_pred,AU15_pred,AU17_pred,AU20_pred,AU25_pred,AU26_pred
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/frustrated-man-stock-shutter_5e69ceae/frustrated-man-stock-shutter_mixed_0012_a5d6c08b.jpg,frustrated-man-stock-shutter_5e69ceae,frustrated-man-stock-shutter_mixed_0012_a5d6c08b.jpg,White,White,Male,20-29,0.9704771637916564,0.9967193603515624,0.9994765520095824,0.622319221496582,0.9704771637916564,8.195426926249638e-05,0.0146984932944178,0.0008081272244453,0.000624043517746,0.0004459042684175,0.0128642963245511,0.9967193603515624,0.0002057140227407,9.049071377376094e-05,0.0029844013042747,1.7356702e-05,0.0001787888,1.1461183e-06,0.00017933482,0.015043583,8.984292e-06,0.7290232,3.997511e-05,0.0001878859,0.00026897347,0.9328692,0.0021186823
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/frustrated-man-stock-shutter_5e69ceae/galway-embarrassed-scientist-_mixed_0025_9bdfe688.jpg,frustrated-man-stock-shutter_5e69ceae,galway-embarrassed-scientist-_mixed_0025_9bdfe688.jpg,White,White,Male,30-39,0.7893650531768799,0.9352388978004456,0.9996969103813172,0.5741841793060303,0.7893650531768799,0.0003131918783765,0.0107711507007479,2.80109543382423e-05,8.524607983417809e-05,0.0021601200569421,0.1972772181034088,0.9352388978004456,0.001917905639857,0.0060119503177702,0.0568312667310237,0.004982915,0.0006268668,9.289721e-05,6.109193e-05,0.0012431649,0.0004915993,0.021269893,0.00031517236,0.033261452,0.00018518689,0.9526938,0.06087801
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/frustrated-man-stock-shutter_5e69ceae/frustrated-man-stock-shutter_mixed_0074_3c741269.jpg,frustrated-man-stock-shutter_5e69ceae,frustrated-man-stock-shutter_mixed_0074_3c741269.jpg,White,White,Male,40-49,0.6499594449996948,0.9988378882408142,0.9998061060905457,0.5684850215911865,0.6499594449996948,0.0002894374774768,0.0236965455114841,0.0001433350844308,0.0006192903965711,0.0007580207893624,0.3245339095592499,0.9988378882408142,0.000316257646773,0.0004580448730848,0.0003878539137076,0.060228996,0.0014664354,0.48847747,0.005145978,0.00049150165,0.05380588,0.0059349164,2.5980411e-05,0.053947125,0.0035319398,0.8371916,0.09257317
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/frustrated-man-stock-shutter_5e69ceae/galway-embarrassed-scientist-_mixed_0035_dcdde467.jpg,frustrated-man-stock-shutter_5e69ceae,galway-embarrassed-scientist-_mixed_0035_dcdde467.jpg,White,White,Male,50-59,0.8991644978523254,0.9907849431037904,0.9997194409370422,0.4529610276222229,0.8991644978523254,0.0003789569891523,0.0108406823128461,0.0018970167730003,0.0035195427481085,0.0007583822007291,0.0834408923983573,0.9907849431037904,0.0006404999294318,0.0050557618960738,0.0035188142210245,0.21231414,0.00026213282,0.05418574,1.8667173e-05,0.0014756387,0.1384377,1.852219e-05,2.9334303e-06,0.000734617,5.568602e-06,0.0001005549,4.6015788e-07
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/frustrated-man-stock-shutter_5e69ceae/frustrated-man-stock-shutter_mixed_0024_ac04c7c4.jpg,frustrated-man-stock-shutter_5e69ceae,frustrated-man-stock-shutter_mixed_0024_ac04c7c4.jpg,White,White,Male,40-49,0.9228012561798096,0.9612519145011902,0.9995013475418092,0.5247840285301208,0.9228012561798096,0.0034712126944214,0.0239668861031532,9.158784087048844e-05,0.0002432534529361,0.0006622864748351,0.0487635619938373,0.9612519145011902,0.0342906638979911,0.0025140787474811,0.00194333109539,0.008044907,0.005247036,0.0006244334,0.00054158585,0.60727787,0.0042238752,0.24347822,0.0016755364,0.4397736,0.00069483597,0.4098631,0.014907547
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/frustrated-man-stock-shutter_5e69ceae/frustrated-man-stock-shutter_mixed_0073_e4b53726.jpg,frustrated-man-stock-shutter_5e69ceae,frustrated-man-stock-shutter_mixed_0073_e4b53726.jpg,White,White,Male,40-49,0.9982245564460754,0.9873462915420532,0.9999821782112122,0.4593875706195831,0.9982245564460754,2.531056452426128e-05,0.0006546159856952,0.0001748397626215,0.000358838296961,4.6701126848347485e-05,0.0005151850054971,0.9873462915420532,0.0083674993366003,0.0025320297572761,0.0017541830893605,0.52290857,0.22948441,0.17044072,0.017203849,0.15595224,0.0146494275,0.05931583,0.02045078,0.037371274,0.01824307,0.5482478,0.058434702
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/frustrated-man-stock-shutter_5e69ceae/frustrated-man-stock-shutter_mixed_0071_8fe0a6ee.jpg,frustrated-man-stock-shutter_5e69ceae,frustrated-man-stock-shutter_mixed_0071_8fe0a6ee.jpg,White,White,Male,50-59,0.7445892691612244,0.8477289080619812,0.999905526638031,0.5327940583229065,0.7445892691612244,0.000768102123402,0.0156955663114786,0.000106086336018,0.0027924797032028,0.0487056523561477,0.1873428076505661,0.8477289080619812,0.0079171927645802,0.0040570981800556,0.1402967572212219,0.1505736,0.123665474,0.007004608,0.044449937,0.016445538,0.0013472121,0.27529487,0.00059028127,0.721631,0.13384315,0.37148246,0.13507605
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/frustrated-man-stock-shutter_5e69ceae/frustrated-man-stock-shutter_mixed_0043_c8a0a38b.jpg,frustrated-man-stock-shutter_5e69ceae,frustrated-man-stock-shutter_mixed_0043_c8a0a38b.jpg,White,White,Male,50-59,0.9980815052986144,0.9981814622879028,0.9946246147155762,0.6667664051055908,0.9980815052986144,6.063648356757767e-07,0.0001880149065982,6.55673720757477e-05,8.514588989783078e-05,3.984830073022749e-06,0.0015750877792015,0.9981814622879028,1.864678597485181e-05,0.00175084953662,4.90428319608327e-05,0.011858003,0.0003645336,0.72197205,0.00010324576,0.021187311,0.661794,0.002340384,7.26792e-05,0.15862553,0.00029608863,0.046714693,4.7490692e-05
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/frustrated-man-stock-shutter_5e69ceae/galway-embarrassed-scientist-_mixed_0049_f63f80c4.jpg,frustrated-man-stock-shutter_5e69ceae,galway-embarrassed-scientist-_mixed_0049_f63f80c4.jpg,White,White,Male,40-49,0.9944646954536438,0.9994755387306212,0.9982599020004272,0.6253886222839355,0.9944646954536438,9.3721764642396e-06,0.0016122586093842,3.196568650309928e-05,8.834220352582633e-05,9.565488289808854e-05,0.0036977676209062,0.9994755387306212,8.905979484552518e-05,0.0001845674123615,0.0002508123870939,0.00080192543,0.00053252187,0.8524687,0.080724925,0.0038266752,0.21864237,0.032804575,0.00028929047,0.000952243,0.00069849193,0.8148494,0.101270154
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/frustrated-man-stock-shutter_5e69ceae/galway-embarrassed-scientist-_mixed_0033_74679472.jpg,frustrated-man-stock-shutter_5e69ceae,galway-embarrassed-scientist-_mixed_0033_74679472.jpg,White,White,Male,40-49,0.8133472800254822,0.6263179183006287,0.9999911785125732,0.6401342153549194,0.8133472800254822,0.0150104220956563,0.0915837064385414,0.0031203890684992,0.0198151133954525,0.0048271617852151,0.0522958636283874,0.6263179183006287,0.0715893507003784,0.1865019053220749,0.1155907586216926,0.033847496,0.02495807,4.471948e-05,0.0013849292,0.08923687,0.0005360357,0.099931754,6.8872534e-05,0.19106604,0.0059408303,0.96208936,0.0013208204
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/frustrated-man-stock-shutter_5e69ceae/frustrated-man-stock-shutter_mixed_0035_2663e7e3.jpg,frustrated-man-stock-shutter_5e69ceae,frustrated-man-stock-shutter_mixed_0035_2663e7e3.jpg,White,White,Male,30-39,0.9582985043525696,0.9898368716239928,0.9997249245643616,0.539625346660614,0.9582985043525696,2.5647093934821896e-05,0.0108568081632256,0.0002155732508981,0.0050908387638628,0.0009839152917265,0.0245286338031291,0.9898368716239928,9.864931780612096e-05,0.0024236347526311,0.0076408362947404,0.54653114,0.01388858,0.38316533,0.023255112,0.0025079446,0.01563176,0.005243389,0.0010444182,0.008874848,0.0025758152,0.9883907,0.8220125
/analyse/Project0420/Projects/easy-image-scraping/english_clahe_flexible/frustrated-man-stock-shutter_5e69ceae/galway-embarrassed-scientist-_mixed_0039_76ddc339.jpg,frustrated-man-stock-shutter_5e69ceae,galway-embarrassed-scientist-_mixed_0039_76ddc339.jpg,White,White,Male,30-39,0.9998387694358826,0.9994993209838868,0.985606610774994,0.6943652033805847,0.9998387694358826,5.023389803682221e-06,4.418579192133621e-05,8.835268999973778e-06,2.959996163554024e-05,1.1172747690579854e-05,6.245270924409851e-05,0.9994993209838868,6.178478361107409e-05,0.0003828420885838,5.604418402072042e-05,0.0011711831,0.0035072262,4.1584883e-07,0.0003748914,0.030293303,3.997142e-05,0.46869844,0.0013177809,0.01068701,0.0001968938,0.3922162,0.031338222
